epoch,step,global_step,loss,cls_loss,lm_loss
8,11400,138184,0.824922,0.623491,0.671436
8,11600,138384,0.833989,0.641266,0.642412
8,11800,138584,0.559364,0.400776,0.528626
8,12000,138784,0.486085,0.45243,0.112185
8,12200,138984,0.661082,0.547686,0.377988
8,12400,139184,0.670078,0.484085,0.619975
8,12600,139384,0.716529,0.490891,0.75213
8,12800,139584,0.684304,0.48286,0.671482
8,13000,139784,0.619716,0.480268,0.464825
8,13200,139984,0.831468,0.611679,0.732628
8,13400,140184,0.722779,0.534488,0.627638
8,13600,140384,0.598349,0.446544,0.506017
8,13800,140584,0.418227,0.289357,0.429566
8,14000,140784,0.693915,0.443959,0.833187
8,14200,140984,0.564918,0.537616,0.091006
8,14400,141184,0.603785,0.45918,0.482018
8,14600,141384,0.567842,0.375625,0.640723
8,14800,141584,0.510926,0.306726,0.680667
8,15000,141784,0.765539,0.548895,0.722147
8,15200,141984,0.540968,0.324652,0.721053
8,15400,142184,0.496792,0.279943,0.72283
8,15600,142384,0.584175,0.388496,0.652264
8,15800,142584,0.554935,0.432711,0.407416
8,16000,142784,0.723722,0.560871,0.542835
8,16200,142984,0.500262,0.398293,0.339897
8,16400,143184,0.691198,0.642835,0.161209
8,16600,143384,0.483471,0.336835,0.488787
8,16800,143584,0.612565,0.434946,0.592065
8,17000,143784,0.54395,0.367907,0.58681
8,17200,143984,0.64085,0.461442,0.598028
8,17400,144184,0.543396,0.388751,0.515482
8,17600,144384,0.859417,0.659351,0.666889
8,17800,144584,0.609424,0.372392,0.790108
8,18000,144784,0.575073,0.374221,0.669507
9,0,144896,0.538144,0.391914,0.487433
9,200,145096,0.574684,0.378225,0.654862
9,400,145296,0.742102,0.553511,0.628634
9,600,145496,0.535474,0.332791,0.675608
9,800,145696,0.729688,0.586809,0.476264
9,1000,145896,0.684173,0.492577,0.638656
9,1200,146096,0.394987,0.23622,0.529224
9,1400,146296,0.592262,0.400166,0.640321
9,1600,146496,0.600458,0.415857,0.615336
9,1800,146696,0.455075,0.260387,0.648957
9,2000,146896,0.765672,0.570618,0.650181
9,2200,147096,0.338632,0.322968,0.052215
9,2400,147296,0.636144,0.502769,0.444582
9,2600,147496,0.559992,0.525581,0.114703
9,2800,147696,0.499348,0.406045,0.31101
9,3000,147896,0.957661,0.797006,0.535518
9,3200,148096,0.941912,0.763238,0.595577
9,3400,148296,0.722277,0.577174,0.483676
9,3600,148496,0.661526,0.619386,0.140466
9,3800,148696,0.705192,0.502768,0.674748
9,4000,148896,0.318139,0.291711,0.088093
9,4200,149096,0.647944,0.495049,0.509651
9,4400,149296,0.736196,0.527193,0.696677
9,4600,149496,0.577007,0.423341,0.51222
9,4800,149696,0.597453,0.415483,0.606566
9,5000,149896,0.725661,0.570993,0.515561
9,5200,150096,0.914589,0.716265,0.661081
9,5400,150296,0.534496,0.404637,0.432864
9,5600,150496,0.688586,0.512578,0.586694
9,5800,150696,0.673611,0.492079,0.605105
9,6000,150896,0.710661,0.684561,0.087001
9,6200,151096,0.624893,0.414548,0.701149
9,6400,151296,0.583364,0.38963,0.645779
9,6600,151496,0.479442,0.309104,0.567793
9,6800,151696,0.814377,0.633029,0.604493
9,7000,151896,0.458709,0.317206,0.471676
9,7200,152096,0.51731,0.344678,0.575441
9,7400,152296,0.547529,0.413524,0.446682
9,7600,152496,0.560348,0.397699,0.542165
9,7800,152696,0.545823,0.357325,0.628327
9,8000,152896,0.766272,0.606521,0.532505
9,8200,153096,0.505788,0.341445,0.547809
9,8400,153296,0.622158,0.450104,0.573514
9,8600,153496,0.821836,0.668115,0.512402
9,8800,153696,0.85144,0.728117,0.411074
9,9000,153896,0.557321,0.404975,0.507819
9,9200,154096,0.630513,0.596609,0.113013
9,9400,154296,0.517098,0.486401,0.102323
9,9600,154496,0.881472,0.760822,0.402168
9,9800,154696,0.467087,0.353514,0.378576
9,10000,154896,0.816777,0.652495,0.547607
9,10200,155096,0.647959,0.511715,0.454147
9,10400,155296,0.499573,0.323999,0.585246
9,10600,155496,0.742522,0.571997,0.568416
9,10800,155696,0.444182,0.313983,0.433996
9,11000,155896,0.807398,0.679519,0.426261
9,11200,156096,0.479544,0.301032,0.595039
9,11400,156296,0.748685,0.556169,0.641721
9,11600,156496,0.742415,0.599255,0.4772
9,11800,156696,0.422193,0.318621,0.345241
9,12000,156896,0.582321,0.423642,0.528931
9,12200,157096,0.405818,0.219912,0.619684
9,12400,157296,0.701663,0.540179,0.538281
9,12600,157496,0.61825,0.457623,0.535424
9,12800,157696,0.418707,0.292117,0.421965
9,13000,157896,0.888722,0.695645,0.64359
9,13200,158096,0.603943,0.460028,0.479719
9,13400,158296,0.776209,0.583618,0.641968
9,13600,158496,0.436531,0.320849,0.385608
9,13800,158696,0.71299,0.563115,0.499585
9,14000,158896,0.392808,0.266196,0.422041
9,14200,159096,0.70585,0.503603,0.674158
9,14400,159296,0.56767,0.382772,0.616328
9,14600,159496,0.52729,0.376596,0.502314
9,14800,159696,0.799268,0.678325,0.403143
9,15000,159896,0.453131,0.430139,0.076639
9,15200,160096,0.498404,0.363786,0.448725
9,15400,160296,0.639505,0.500983,0.461741
9,15600,160496,0.491297,0.35088,0.468057
9,15800,160696,0.507941,0.347129,0.53604
9,16000,160896,0.848526,0.631833,0.722311
9,16200,161096,0.417079,0.278902,0.46059
9,16400,161296,0.443506,0.329013,0.381642
9,16600,161496,0.511046,0.334686,0.587865
9,16800,161696,0.506213,0.364003,0.474033
9,17000,161896,0.487348,0.325727,0.538736
9,17200,162096,0.729361,0.556068,0.577645
9,17400,162296,0.701307,0.544586,0.522402
9,17600,162496,0.613497,0.389244,0.747508
9,17800,162696,0.761983,0.585596,0.587957
9,18000,162896,0.488395,0.31357,0.582748
10,0,163008,0.587266,0.457672,0.43198
10,200,163208,0.607955,0.453369,0.515286
10,400,163408,0.67914,0.484299,0.649472
10,600,163608,0.364013,0.328722,0.117638
10,800,163808,0.608449,0.411444,0.656682
10,1000,164008,0.612604,0.453642,0.529874
10,1200,164208,0.672021,0.490628,0.604642
10,1400,164408,0.576188,0.415314,0.536246
10,1600,164608,0.65527,0.448785,0.688281
10,1800,164808,0.710296,0.535683,0.582043
10,2000,165008,0.484613,0.338109,0.488348
10,2200,165208,0.413992,0.293248,0.402482
10,2400,165408,0.492578,0.371826,0.402507
10,2600,165608,0.729284,0.573594,0.518967
10,2800,165808,0.467304,0.323642,0.478875
10,3000,166008,0.52463,0.328418,0.654039
10,3200,166208,0.423306,0.301381,0.406414
10,3400,166408,0.609817,0.448488,0.537763
10,3600,166608,0.443633,0.343114,0.335063
10,3800,166808,0.580252,0.408241,0.57337
10,4000,167008,0.39096,0.294724,0.320789
10,4200,167208,0.521323,0.324946,0.654591
10,4400,167408,0.486348,0.360644,0.419014
10,4600,167608,0.488292,0.46622,0.073573
10,4800,167808,0.752985,0.667615,0.284565
10,5000,168008,0.506848,0.353851,0.509988
10,5200,168208,0.545268,0.429185,0.386942
10,5400,168408,0.410978,0.258782,0.50732
10,5600,168608,0.617713,0.433984,0.612427
10,5800,168808,0.522896,0.38093,0.473222
10,6000,169008,0.449687,0.315723,0.446548
10,6200,169208,0.790678,0.632349,0.527762
10,6400,169408,0.561161,0.471944,0.297391
10,6600,169608,0.675613,0.551566,0.41349
10,6800,169808,0.962598,0.723843,0.795851
10,7000,170008,0.624045,0.487372,0.455577
10,7200,170208,0.768295,0.608099,0.533986
10,7400,170408,0.622407,0.483136,0.464235
10,7600,170608,0.647006,0.497858,0.497162
10,7800,170808,0.85841,0.713702,0.482357
10,8000,171008,0.512465,0.319967,0.641661
10,8200,171208,0.287004,0.27439,0.042048
10,8400,171408,0.601957,0.466646,0.451038
10,8600,171608,0.431154,0.298914,0.4408
10,8800,171808,0.6463,0.531138,0.383875
10,9000,172008,0.47933,0.321136,0.527313
10,9200,172208,0.625393,0.449583,0.586032
10,9400,172408,0.431086,0.291699,0.464623
10,9600,172608,0.663743,0.607953,0.185967
10,9800,172808,0.813156,0.769206,0.146498
10,10000,173008,0.758861,0.60615,0.509036
10,10200,173208,0.644277,0.533011,0.370887
10,10400,173408,0.641178,0.524038,0.390466
10,10600,173608,0.631708,0.476369,0.517796
10,10800,173808,0.43864,0.283334,0.517687
10,11000,174008,0.529927,0.402921,0.423354
10,11200,174208,0.715639,0.564231,0.504694
10,11400,174408,0.858742,0.732651,0.420305
10,11600,174608,0.575307,0.402634,0.575576
10,11800,174808,0.776572,0.584454,0.640393
10,12000,175008,0.644883,0.479797,0.550284
10,12200,175208,0.680129,0.536471,0.478861
10,12400,175408,0.535765,0.346652,0.630378
10,12600,175608,0.724203,0.582828,0.471252
10,12800,175808,0.615187,0.427499,0.625625
10,13000,176008,0.644903,0.47027,0.582111
10,13200,176208,0.593226,0.450358,0.476227
10,13400,176408,0.615503,0.469122,0.487937
10,13600,176608,0.487061,0.350441,0.4554
10,13800,176808,0.339127,0.308681,0.101489
10,14000,177008,0.655458,0.451801,0.678858
10,14200,177208,0.582204,0.554374,0.092768
10,14400,177408,0.619129,0.507434,0.372317
10,14600,177608,0.615534,0.353549,0.873284
10,14800,177808,0.786538,0.610255,0.587608
10,15000,178008,0.411419,0.391345,0.066913
10,15200,178208,0.539056,0.428047,0.370027
10,15400,178408,0.450008,0.31693,0.443595
10,15600,178608,0.717067,0.531518,0.618499
10,15800,178808,0.831857,0.633571,0.660954
10,16000,179008,0.448583,0.351369,0.324046
10,16200,179208,0.626048,0.49855,0.424991
10,16400,179408,0.728184,0.601503,0.422269
10,16600,179608,0.391423,0.337339,0.180281
10,16800,179808,0.641953,0.435025,0.68976
10,17000,180008,0.390904,0.361215,0.098964
10,17200,180208,0.603132,0.517563,0.285231
10,17400,180408,0.586012,0.405659,0.601177
10,17600,180608,0.450155,0.347083,0.343575
10,17800,180808,0.440471,0.31596,0.415038
10,18000,181008,0.413974,0.379021,0.116513
11,0,181120,0.69057,0.5569,0.445567
11,200,181320,0.758852,0.552538,0.687714
11,400,181520,0.444474,0.310515,0.44653
11,600,181720,0.558516,0.426884,0.438772
11,800,181920,0.522072,0.32001,0.67354
11,1000,182120,0.724945,0.686424,0.128402
11,1200,182320,0.544274,0.374208,0.566885
11,1400,182520,0.830877,0.653705,0.590573
11,1600,182720,0.419163,0.278173,0.469968
11,1800,182920,0.921351,0.760547,0.536015
11,2000,183120,0.628725,0.468719,0.533353
11,2200,183320,0.661346,0.498537,0.542695
11,2400,183520,0.775384,0.613448,0.539787
11,2600,183720,0.44178,0.263917,0.592879
11,2800,183920,0.671909,0.526752,0.483856
11,3000,184120,0.536394,0.362818,0.578586
11,3200,184320,0.536238,0.434092,0.340486
11,3400,184520,0.862841,0.650638,0.707342
11,3600,184720,0.679201,0.52053,0.528901
11,3800,184920,0.651706,0.498408,0.510993
11,4000,185120,0.728263,0.557449,0.569382
11,4200,185320,0.662292,0.557753,0.348465
11,4400,185520,0.636646,0.448343,0.627675
11,4600,185720,0.564774,0.450711,0.380211
11,4800,185920,0.633953,0.489674,0.480927
11,5000,186120,0.780631,0.670652,0.366598
11,5200,186320,0.592702,0.409307,0.611318
11,5400,186520,0.495383,0.306825,0.628527
11,5600,186720,0.66949,0.531635,0.459515
11,5800,186920,0.471983,0.339308,0.442249
11,6000,187120,0.857888,0.72868,0.430692
11,6200,187320,0.466633,0.335137,0.438321
11,6400,187520,0.964781,0.792935,0.57282
11,6600,187720,0.449544,0.310272,0.464238
11,6800,187920,0.500715,0.373923,0.422639
11,7000,188120,0.5345,0.350492,0.613363
11,7200,188320,0.390255,0.257391,0.442879
11,7400,188520,0.659872,0.539779,0.400311
11,7600,188720,0.462388,0.362593,0.332649
11,7800,188920,0.32017,0.305278,0.04964
11,8000,189120,0.519493,0.42914,0.301175
11,8200,189320,0.507747,0.31507,0.642256
11,8400,189520,0.416275,0.262835,0.511465
11,8600,189720,0.757487,0.610871,0.488721
11,8800,189920,0.651869,0.525396,0.421577
11,9000,190120,0.482738,0.284707,0.660102
11,9200,190320,0.632071,0.504002,0.426897
11,9400,190520,0.746666,0.626448,0.400727
11,9600,190720,0.393623,0.305479,0.293814
11,9800,190920,0.640861,0.527983,0.376258
11,10000,191120,0.505737,0.387172,0.395216
11,10200,191320,0.583305,0.467154,0.387169
11,10400,191520,0.613003,0.487479,0.418414
11,10600,191720,0.687759,0.499433,0.627751
11,10800,191920,0.526733,0.404926,0.406021
11,11000,192120,0.790876,0.673308,0.391892
11,11200,192320,0.451637,0.31242,0.464057
11,11400,192520,0.615594,0.419961,0.652112
11,11600,192720,0.620504,0.430222,0.634273
11,11800,192920,0.86893,0.682415,0.621718
11,12000,193120,0.503252,0.297189,0.686877
11,12200,193320,0.366279,0.343189,0.076966
11,0,181120,0.365471,0.341281,0.080633
11,200,181320,0.518198,0.380856,0.457807
11,400,181520,0.697491,0.525414,0.57359
11,600,181720,0.62105,0.566837,0.180711
11,800,181920,0.778714,0.596259,0.608182
11,1000,182120,0.555196,0.422231,0.443217
11,1200,182320,0.739918,0.592058,0.492866
11,1400,182520,0.553961,0.411141,0.476068
11,1600,182720,0.694881,0.568168,0.422379
11,1800,182920,0.465154,0.369925,0.31743
11,2000,183120,0.479158,0.321954,0.524011
11,2200,183320,0.373082,0.25803,0.383504
11,2400,183520,0.754443,0.604719,0.499078
11,2600,183720,0.413589,0.276295,0.457647
11,2800,183920,0.682806,0.50897,0.579456
11,3000,184120,0.4848,0.321884,0.543052
11,3200,184320,0.488044,0.38134,0.35568
11,3400,184520,0.530881,0.406194,0.415623
11,3600,184720,0.651615,0.499093,0.508407
11,3800,184920,0.491876,0.361373,0.43501
11,4000,185120,0.420173,0.403095,0.056927
11,4200,185320,0.547098,0.368158,0.596467
11,4400,185520,0.456711,0.371022,0.285631
11,4600,185720,0.40983,0.330344,0.264953
11,4800,185920,0.510319,0.489178,0.070467
11,5000,186120,0.480213,0.384899,0.317714
11,5200,186320,0.478454,0.246581,0.77291
11,5400,186520,0.439812,0.399415,0.134656
11,5600,186720,0.582463,0.405505,0.589858
11,5800,186920,0.529969,0.442647,0.291076
11,6000,187120,0.792827,0.641553,0.504249
11,6200,187320,0.488677,0.461213,0.091546
11,6400,187520,0.566703,0.404346,0.541192
11,6600,187720,0.677424,0.512811,0.548709
11,6800,187920,0.867833,0.719092,0.495803
11,7000,188120,0.423015,0.274145,0.496234
11,7200,188320,0.371305,0.349891,0.071379
11,7400,188520,0.481418,0.353642,0.42592
11,7600,188720,0.43077,0.300209,0.435203
11,7800,188920,0.366616,0.353364,0.044174
11,8000,189120,0.542619,0.444556,0.326879
11,8200,189320,0.780387,0.669886,0.368337
11,8400,189520,0.579226,0.430923,0.494341
11,8600,189720,0.661194,0.533274,0.4264
11,8800,189920,0.572865,0.429709,0.477187
11,9000,190120,0.583372,0.424915,0.528193
11,9200,190320,0.582785,0.367577,0.717363
11,9400,190520,0.90852,0.752167,0.521178
11,9600,190720,0.388248,0.26678,0.404895
11,9800,190920,0.570306,0.409093,0.537376
11,10000,191120,0.509473,0.35946,0.500044
11,10200,191320,0.696046,0.556308,0.465793
11,10400,191520,0.844474,0.748593,0.319602
11,10600,191720,0.924161,0.814034,0.367091
11,10800,191920,0.595865,0.4237,0.573883
11,11000,192120,0.749854,0.638218,0.372121
11,11200,192320,0.48626,0.312288,0.579906
11,11400,192520,0.637473,0.471793,0.552268
11,11600,192720,0.826325,0.653723,0.575338
11,11800,192920,0.428007,0.4022,0.086026
11,12000,193120,0.702919,0.574907,0.426705
11,12200,193320,0.807252,0.665631,0.47207
11,12400,193520,0.585958,0.429433,0.521749
11,12600,193720,0.511329,0.424555,0.289246
11,12800,193920,0.562392,0.390654,0.572461
11,13000,194120,0.553936,0.389479,0.54819
11,13200,194320,0.541723,0.429103,0.375401
11,13400,194520,0.556609,0.371011,0.618658
11,13600,194720,0.408525,0.364934,0.145303
11,13800,194920,0.496126,0.361018,0.45036
11,14000,195120,0.599231,0.455155,0.480253
11,14200,195320,0.524246,0.494244,0.100009
11,14400,195520,0.778581,0.61885,0.532438
11,14600,195720,0.674098,0.492157,0.606469
11,14800,195920,0.639877,0.453314,0.621877
11,15000,196120,0.730277,0.614722,0.385185
11,15200,196320,0.595049,0.43266,0.541297
11,15400,196520,0.503437,0.341272,0.540551
11,15600,196720,0.650458,0.472343,0.593713
11,15800,196920,0.547284,0.434773,0.375037
11,16000,197120,0.486817,0.352609,0.447362
11,16200,197320,0.622017,0.505876,0.387136
11,16400,197520,0.475864,0.446509,0.097852
11,16600,197720,0.442085,0.329457,0.375427
11,16800,197920,0.383526,0.262452,0.403582
11,17000,198120,0.852641,0.653027,0.665378
11,17200,198320,0.516906,0.360201,0.522351
11,17400,198520,0.640738,0.579913,0.202748
11,17600,198720,0.72071,0.568885,0.506085
11,17800,198920,0.424519,0.317284,0.357449
11,18000,199120,0.766765,0.609853,0.52304
